label,handedness,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
hangloose,Left,0.7998270988464355,0.7050383687019348,-3.781457849072467e-07,0.7339012622833252,0.6330973505973816,-0.011663243174552917,0.6882781386375427,0.5324385762214661,-0.015246073715388775,0.6596160531044006,0.4435288906097412,-0.023750439286231995,0.6333571672439575,0.38377827405929565,-0.028524888679385185,0.7403764128684998,0.4593322277069092,0.023031461983919144,0.7439590692520142,0.3866029381752014,-0.0021090407390147448,0.7516270875930786,0.4515479505062103,-0.019047008827328682,0.7557625770568848,0.5169703364372253,-0.023678068071603775,0.7806329131126404,0.45887964963912964,0.020216813310980797,0.7847191095352173,0.39587152004241943,-0.01284383051097393,0.787504255771637,0.476867139339447,-0.030935119837522507,0.7871070504188538,0.5448445677757263,-0.033946163952350616,0.81866055727005,0.46107766032218933,0.011839804239571095,0.8259178400039673,0.38852113485336304,-0.01876278966665268,0.8225531578063965,0.459659218788147,-0.024018239229917526,0.817712664604187,0.5230460166931152,-0.01628890447318554,0.8539632558822632,0.47115033864974976,0.002534436294808984,0.877592921257019,0.3826892375946045,-0.010409962385892868,0.8913968801498413,0.3262237310409546,-0.013424326665699482,0.9003704190254211,0.27059677243232727,-0.010834732092916965
hangloose,Left,0.7943370938301086,0.6921359896659851,-3.293868928722077e-07,0.7283499836921692,0.6187207102775574,-0.00984450988471508,0.6864059567451477,0.5204527378082275,-0.011519432999193668,0.6591210961341858,0.4330197870731354,-0.018164288252592087,0.6346486806869507,0.37079665064811707,-0.02144129015505314,0.7351038455963135,0.4508116841316223,0.033004119992256165,0.7407746315002441,0.37317991256713867,0.011604027822613716,0.7497918605804443,0.430676132440567,-0.006064395885914564,0.7549953460693359,0.4948446750640869,-0.011828778311610222,0.7753134965896606,0.44907060265541077,0.030048200860619545,0.7843669652938843,0.3824845552444458,0.0020979936234652996,0.7871994972229004,0.45138436555862427,-0.017546821385622025,0.7860242128372192,0.5154629945755005,-0.02232128567993641,0.8128266930580139,0.45082902908325195,0.021106107160449028,0.8254655003547668,0.37137171626091003,-0.0036315899342298508,0.8277608752250671,0.41327473521232605,-0.013240880332887173,0.8274282813072205,0.4569186568260193,-0.01047228742390871,0.8475131392478943,0.4607238471508026,0.011347213760018349,0.8729323744773865,0.3729994297027588,0.0019571471493691206,0.8873745203018188,0.31787222623825073,-0.0019320046994835138,0.8970065712928772,0.26365432143211365,-0.001037457026541233
hangloose,Left,0.7908504009246826,0.6746107339859009,-3.422480006065598e-07,0.7255644202232361,0.6004214882850647,-0.008501073345541954,0.6821365356445312,0.4993452727794647,-0.00866257306188345,0.6560758948326111,0.4112832546234131,-0.01368960551917553,0.6313664317131042,0.354839026927948,-0.015177076682448387,0.7310601472854614,0.4318566918373108,0.029075905680656433,0.7360332608222961,0.35541534423828125,0.0070398119278252125,0.7447421550750732,0.4144076704978943,-0.008816498331725597,0.7497776746749878,0.47983646392822266,-0.013047654181718826,0.7705805897712708,0.43245765566825867,0.0258080642670393,0.7745124101638794,0.3655015230178833,-0.00456023495644331,0.7763066291809082,0.44075217843055725,-0.02296181209385395,0.7760985493659973,0.5099300146102905,-0.026266027241945267,0.8073971271514893,0.4359566569328308,0.01716655306518078,0.8124683499336243,0.3715844750404358,-0.010657317005097866,0.8068673014640808,0.4381328821182251,-0.017074236646294594,0.801518976688385,0.49926233291625977,-0.010618685744702816,0.8429495096206665,0.4460262060165405,0.007806786336004734,0.8662368655204773,0.35837677121162415,-0.003674408420920372,0.880626916885376,0.30103039741516113,-0.006936382502317429,0.8900304436683655,0.24519413709640503,-0.004923573229461908
hangloose,Left,0.7882676124572754,0.6493813991546631,-3.7433284205690143e-07,0.7231266498565674,0.5845546126365662,-0.009930803440511227,0.6792246103286743,0.48351117968559265,-0.009803076274693012,0.6543146371841431,0.3945865035057068,-0.014113295823335648,0.6295218467712402,0.34199419617652893,-0.014964005909860134,0.7286171913146973,0.4154370427131653,0.023696186020970345,0.7341294884681702,0.339965283870697,0.001437834114767611,0.742280900478363,0.4008374810218811,-0.01339873019605875,0.7481961846351624,0.46520474553108215,-0.017191512510180473,0.7690687775611877,0.4150645434856415,0.02105052024126053,0.7747039794921875,0.3473867177963257,-0.011058536358177662,0.7754684686660767,0.42608869075775146,-0.028538500890135765,0.7742320895195007,0.4960932433605194,-0.030875910073518753,0.8061721920967102,0.41711485385894775,0.013205164112150669,0.8131351470947266,0.346874475479126,-0.01650000922381878,0.8073333501815796,0.41552215814590454,-0.022446773946285248,0.8018262982368469,0.4777427315711975,-0.01542823575437069,0.8408739566802979,0.42498600482940674,0.004610427655279636,0.8644112944602966,0.3391953706741333,-0.009409710764884949,0.8778656125068665,0.2835178077220917,-0.014063794165849686,0.8864964842796326,0.22816428542137146,-0.012771496549248695
hangloose,Left,0.7882254719734192,0.6366019248962402,-3.713379896908009e-07,0.7209113836288452,0.5708574056625366,-0.007498656865209341,0.6773480176925659,0.4691236913204193,-0.005932980682700872,0.6520316004753113,0.38198599219322205,-0.009347978048026562,0.6260949969291687,0.3326690196990967,-0.009479786269366741,0.7279124855995178,0.4065958559513092,0.028378883376717567,0.7310476303100586,0.32796430587768555,0.008138947188854218,0.7387433052062988,0.38290420174598694,-0.00610393425449729,0.745110273361206,0.4460483193397522,-0.010076571255922318,0.7670010924339294,0.40521031618118286,0.024983564391732216,0.7697380781173706,0.33440646529197693,-0.005961352493613958,0.7695966362953186,0.4108901917934418,-0.023946616798639297,0.768843948841095,0.4823826849460602,-0.026901252567768097,0.803692102432251,0.4055158197879791,0.016559014096856117,0.807927131652832,0.3310340642929077,-0.011621734127402306,0.8003064393997192,0.40136995911598206,-0.0175947118550539,0.7951827049255371,0.4678332805633545,-0.010999996215105057,0.8386844396591187,0.41233497858047485,0.007385279051959515,0.8617540597915649,0.32962357997894287,-0.0062554944306612015,0.8750733137130737,0.2736138701438904,-0.011726899072527885,0.8847953677177429,0.21981187164783478,-0.011216994374990463
hangloose,Left,0.7877911925315857,0.6292840838432312,-3.9616682556697924e-07,0.7203191518783569,0.5644875764846802,-0.0076782298274338245,0.6766380071640015,0.4650683104991913,-0.007097682915627956,0.6509882211685181,0.3788861632347107,-0.011588071472942829,0.6250408291816711,0.3268510103225708,-0.012903736904263496,0.7290046811103821,0.4011346697807312,0.02754364162683487,0.7302149534225464,0.32528024911880493,0.007537652738392353,0.7364274263381958,0.3803440034389496,-0.006705165840685368,0.741869330406189,0.44299551844596863,-0.0110822394490242,0.7675095796585083,0.39688730239868164,0.024013619869947433,0.7674261927604675,0.3273904323577881,-0.006438484415411949,0.7668169140815735,0.40496963262557983,-0.024497464299201965,0.7673676013946533,0.4759960174560547,-0.027972927317023277,0.8042574524879456,0.3947257697582245,0.0155820082873106,0.8075025081634521,0.31653696298599243,-0.012398499995470047,0.7997633814811707,0.38678041100502014,-0.018342861905694008,0.7951927781105042,0.45389750599861145,-0.01212146133184433,0.8391542434692383,0.4005245268344879,0.006427574437111616,0.8609569072723389,0.3176952302455902,-0.0072578624822199345,0.8740923404693604,0.26345258951187134,-0.012578406371176243,0.8841902017593384,0.21224826574325562,-0.012085696682333946
hangloose,Left,0.7860898375511169,0.6165331602096558,-3.8823259274067823e-07,0.7196172475814819,0.5547834634780884,-0.008671124465763569,0.6758169531822205,0.4591691195964813,-0.009602725505828857,0.6505916118621826,0.37345099449157715,-0.015471100807189941,0.6250597238540649,0.321036696434021,-0.018257886171340942,0.7271313667297363,0.3910774290561676,0.02261684089899063,0.7279290556907654,0.31615179777145386,0.0007683190051466227,0.7361901998519897,0.37133944034576416,-0.01438960898667574,0.7425553798675537,0.433316707611084,-0.019141308963298798,0.7659264802932739,0.38908660411834717,0.01860268972814083,0.7668039798736572,0.3245347738265991,-0.012820493429899216,0.7674544453620911,0.40042340755462646,-0.03083583153784275,0.7671210169792175,0.4683552384376526,-0.0345669686794281,0.8028534650802612,0.3891099989414215,0.009779918007552624,0.8066374063491821,0.3151078224182129,-0.019622445106506348,0.8001868724822998,0.3845732510089874,-0.025379467755556107,0.7953400611877441,0.4484992027282715,-0.018947310745716095,0.837739109992981,0.39739707112312317,0.0001879618939710781,0.8601478338241577,0.31434929370880127,-0.014878982678055763,0.8733516931533813,0.2603950500488281,-0.020098809152841568,0.8831009268760681,0.2085910141468048,-0.01929377391934395
hangloose,Left,0.7846755385398865,0.6178332567214966,-4.1186160615325207e-07,0.7185326218605042,0.5538114309310913,-0.00944442767649889,0.6759935617446899,0.4558454155921936,-0.010977698490023613,0.6509395837783813,0.3695201575756073,-0.01734980009496212,0.6237554550170898,0.3168623447418213,-0.020374523475766182,0.7282084822654724,0.38471877574920654,0.022600902244448662,0.7285116910934448,0.3131559193134308,0.00023169680207502097,0.7354779243469238,0.37194812297821045,-0.014795287512242794,0.7413361668586731,0.4350695013999939,-0.019346933811903,0.7660539150238037,0.38301751017570496,0.01885266788303852,0.7654088735580444,0.319602906703949,-0.0130093889310956,0.765736997127533,0.4008737802505493,-0.030007902532815933,0.766231894493103,0.4719620943069458,-0.03277383744716644,0.802106499671936,0.38444626331329346,0.010092421434819698,0.803554892539978,0.3155401349067688,-0.019527295604348183,0.7966877818107605,0.39063310623168945,-0.023630592972040176,0.7924602031707764,0.4580082297325134,-0.015853244811296463,0.8364341259002686,0.39340177178382874,0.0003588601539377123,0.8593332767486572,0.31040990352630615,-0.014843881130218506,0.8733007907867432,0.25662583112716675,-0.019322091713547707,0.8832114338874817,0.20465855300426483,-0.017879758030176163
hangloose,Left,0.7836114764213562,0.6164772510528564,-4.014743240077223e-07,0.7173866629600525,0.5527099967002869,-0.010597586631774902,0.6751368641853333,0.45310676097869873,-0.01325569674372673,0.6499590277671814,0.36640000343322754,-0.020426329225301743,0.6219309568405151,0.3163885772228241,-0.02428046241402626,0.7263743877410889,0.3811870515346527,0.01894296146929264,0.7269286513328552,0.310269832611084,-0.005336512811481953,0.7339927554130554,0.3688378930091858,-0.021532215178012848,0.7400970458984375,0.4331252872943878,-0.02673652581870556,0.7644516229629517,0.37930965423583984,0.015355032868683338,0.7637577652931213,0.3148643374443054,-0.01792578399181366,0.7639655470848083,0.39589354395866394,-0.034759461879730225,0.7652934789657593,0.4668605625629425,-0.037258654832839966,0.801019012928009,0.3813129663467407,0.006704675033688545,0.802953839302063,0.31109747290611267,-0.02424887754023075,0.7950587868690491,0.38797879219055176,-0.027423018589615822,0.7904379367828369,0.45683738589286804,-0.018701545894145966,0.8359527587890625,0.39136427640914917,-0.003048388985916972,0.8588358759880066,0.30847036838531494,-0.019525865092873573,0.8726719617843628,0.25504928827285767,-0.023770330473780632,0.8827161192893982,0.2027827650308609,-0.02189052104949951
hangloose,Left,0.7825170755386353,0.6177297830581665,-4.1080602386500686e-07,0.7160171866416931,0.5514018535614014,-0.009597843512892723,0.6749623417854309,0.45039865374565125,-0.01129245851188898,0.6502737402915955,0.36448514461517334,-0.017696771770715714,0.6223170757293701,0.3147289752960205,-0.020586388185620308,0.7270152568817139,0.38111385703086853,0.021605776622891426,0.7282825112342834,0.30828267335891724,-0.0015649211127310991,0.7354256510734558,0.3693874180316925,-0.016844553872942924,0.7411664724349976,0.43315210938453674,-0.021442698314785957,0.7645710110664368,0.3807067573070526,0.017956973984837532,0.7642372846603394,0.3158199191093445,-0.01465568970888853,0.7644754648208618,0.39753472805023193,-0.031513895839452744,0.7653881907463074,0.46723029017448425,-0.03403211385011673,0.8006606101989746,0.3835788071155548,0.009325623512268066,0.802351176738739,0.313882052898407,-0.02037469483911991,0.794468104839325,0.3906435966491699,-0.02330663427710533,0.7898023128509521,0.4585152566432953,-0.01466143038123846,0.8349491357803345,0.39330869913101196,-0.0004063349624630064,0.8578289151191711,0.31013667583465576,-0.015849748626351357,0.8723222017288208,0.2556723654270172,-0.019909881055355072,0.883248507976532,0.20286817848682404,-0.018022267147898674
hangloose,Left,0.7817248702049255,0.6206072568893433,-4.096805525932723e-07,0.7163813710212708,0.5525000691413879,-0.009915945120155811,0.675349235534668,0.44827455282211304,-0.011673754081130028,0.6505331993103027,0.3623167872428894,-0.018011245876550674,0.6228125095367432,0.3129006624221802,-0.020771415904164314,0.727139949798584,0.38179871439933777,0.02006625384092331,0.7288854122161865,0.30739855766296387,-0.0030338086653500795,0.7363628149032593,0.36843141913414,-0.018011989071965218,0.7418766617774963,0.43272361159324646,-0.022489413619041443,0.7643541097640991,0.3818199932575226,0.016556931659579277,0.7645545601844788,0.3176109790802002,-0.01579756662249565,0.7652919292449951,0.39850878715515137,-0.0323517881333828,0.7662763595581055,0.4668765664100647,-0.03486322984099388,0.8005242347717285,0.3851011097431183,0.008120718412101269,0.8036337494850159,0.3117034435272217,-0.021173307672142982,0.7962132096290588,0.3865281641483307,-0.023801306262612343,0.7914108037948608,0.4535999596118927,-0.015206693671643734,0.8350244760513306,0.39517873525619507,-0.0014514706563204527,0.8580507636070251,0.3116154074668884,-0.016756894066929817,0.8725250959396362,0.25708872079849243,-0.020787525922060013,0.8834657669067383,0.2040572315454483,-0.018956081941723824
hangloose,Left,0.7811351418495178,0.6207696199417114,-4.005730716016842e-07,0.7166727781295776,0.5533235669136047,-0.011050086468458176,0.6764734983444214,0.44949331879615784,-0.013765957206487656,0.6518208980560303,0.3620033264160156,-0.020883919671177864,0.6239855289459229,0.31196099519729614,-0.024357600137591362,0.7275177240371704,0.380764365196228,0.019016053527593613,0.7293168306350708,0.3062278628349304,-0.004496460314840078,0.7372350692749023,0.36823615431785583,-0.01984589733183384,0.743028461933136,0.4326235055923462,-0.02475459687411785,0.7644851803779602,0.3805323839187622,0.015756869688630104,0.7647775411605835,0.31716388463974,-0.017320089042186737,0.7656128406524658,0.3987591862678528,-0.03440025821328163,0.7667774558067322,0.4666183888912201,-0.03730311617255211,0.8004239201545715,0.38433218002319336,0.007485250011086464,0.8044304847717285,0.30820077657699585,-0.022573197260499,0.7963060736656189,0.38293659687042236,-0.02537986822426319,0.7907315492630005,0.4502314329147339,-0.016887187957763672,0.8347723484039307,0.3956242501735687,-0.0020040415693074465,0.8583626747131348,0.31257203221321106,-0.01823687180876732,0.8731845617294312,0.2586509585380554,-0.022726627066731453,0.884536623954773,0.20528703927993774,-0.021123507991433144
